Season,Team,Bat_Player,Bat_Mat,Bat_Inns,Bat_NO,Bat_Runs,Bat_HS,Bat_Ave,Bat_BF,Bat_SR,Bat_100,Bat_50,Bat_0,Bat_4s,Bat_6s,Bat_,Bowl_Player,Bowl_Mat,Bowl_Inns,Bowl_Overs,Bowl_Mdns,Bowl_Runs,Bowl_Wkts,Bowl_BBI,Bowl_Ave,Bowl_Econ,Bowl_SR,Bowl_4,Bowl_5,Bowl_
2008,Chennai Super Kings,AB de Villiers,2,2,0,61,36,30.50,48,127.08,0,0,0,6,1,,J Botha,2,2,6.0,0,23,3,2/15,7.66,3.83,12.0,0,0,
2008,Chennai Super Kings,SM Pollock,1,1,1,36,36*,-,25,144.00,0,0,0,2,2,,M Morkel,2,2,6.0,0,37,2,1/15,18.50,6.16,18.0,0,0,
2008,Chennai Super Kings,JA Morkel,2,2,1,34,28*,34.00,22,154.54,0,0,0,2,2,,M Ntini,1,1,4.0,0,22,2,2/22,11.00,5.50,12.0,0,0,
2008,Chennai Super Kings,LE Bosman,1,1,0,28,28,28.00,18,155.55,0,0,0,4,1,,DW Steyn,1,1,3.0,0,18,2,2/18,9.00,6.00,9.0,0,0,
2008,Chennai Super Kings,JL Ontong,2,2,0,20,14,10.00,28,71.42,0,0,0,0,0,,RK Kleinveldt,1,1,1.0,0,20,1,1/20,20.00,20.00,6.0,0,0,
2008,Chennai Super Kings,JP Duminy,2,2,0,19,13,9.50,19,100.00,0,0,0,2,0,,JL Ontong,2,1,2.0,0,25,1,1/25,25.00,12.50,12.0,0,0,
2008,Chennai Super Kings,HH Gibbs,2,2,0,18,18,9.00,13,138.46,0,0,1,4,0,,SM Pollock,1,1,4.0,0,19,1,1/19,19.00,4.75,24.0,0,0,
2008,Chennai Super Kings,MV Boucher,1,1,0,6,6,6.00,17,35.29,0,0,0,0,0,,J Louw,1,1,3.0,0,18,0,-,-,6.00,-,0,0,
2008,Chennai Super Kings,GC Smith,1,1,0,4,4,4.00,4,100.00,0,0,0,0,0,,JA Morkel,2,2,5.0,0,29,0,-,-,5.80,-,0,0,
2008,Chennai Super Kings,RK Kleinveldt,1,1,1,3,3*,-,3,100.00,0,0,0,0,0,,LE Bosman,1,-,-,-,-,-,-,-,-,-,-,-,
2008,Chennai Super Kings,J Botha,2,1,0,1,1,1.00,2,50.00,0,0,0,0,0,,MV Boucher,1,-,-,-,-,-,-,-,-,-,-,-,
2008,Chennai Super Kings,J Louw,1,1,1,1,1*,-,1,100.00,0,0,0,0,0,,AB de Villiers,2,-,-,-,-,-,-,-,-,-,-,-,
2008,Chennai Super Kings,M Morkel,2,-,-,-,-,-,-,-,-,-,-,-,-,,JP Duminy,2,-,-,-,-,-,-,-,-,-,-,-,
2008,Chennai Super Kings,M Ntini,1,-,-,-,-,-,-,-,-,-,-,-,-,,HH Gibbs,2,-,-,-,-,-,-,-,-,-,-,-,
2008,Chennai Super Kings,DW Steyn,1,-,-,-,-,-,-,-,-,-,-,-,-,,GC Smith,1,-,-,-,-,-,-,-,-,-,-,-,
2008,Mumbai Indians,IK Pathan,1,1,0,26,26,26.00,30,86.66,0,0,0,0,0,,P Kumar,1,1,2.0,0,15,1,1/15,15.00,7.50,12.0,0,0,
2008,Mumbai Indians,MS Dhoni,1,1,0,9,9,9.00,27,33.33,0,0,0,0,0,,Harbhajan Singh,1,1,2.0,0,7,0,-,-,3.50,-,0,0,
2008,Mumbai Indians,G Gambhir,1,1,0,9,9,9.00,6,150.00,0,0,0,1,0,,IK Pathan,1,1,3.0,0,18,0,-,-,6.00,-,0,0,
2008,Mumbai Indians,KD Karthik,1,1,0,8,8,8.00,8,100.00,0,0,0,1,0,,I Sharma,1,1,1.2,0,8,0,-,-,6.00,-,0,0,
2008,Mumbai Indians,RG Sharma,1,1,0,8,8,8.00,8,100.00,0,0,0,1,0,,S Sreesanth,1,1,3.0,0,25,0,-,-,8.33,-,0,0,
2008,Mumbai Indians,P Kumar,1,1,0,6,6,6.00,10,60.00,0,0,0,0,0,,MS Dhoni,1,-,-,-,-,-,-,-,-,-,-,-,
2008,Mumbai Indians,I Sharma,1,1,1,3,3*,-,6,50.00,0,0,0,0,0,,G Gambhir,1,-,-,-,-,-,-,-,-,-,-,-,
2008,Mumbai Indians,Harbhajan Singh,1,1,0,1,1,1.00,3,33.33,0,0,0,0,0,,KD Karthik,1,-,-,-,-,-,-,-,-,-,-,-,
2008,Mumbai Indians,RV Uthappa,1,1,0,1,1,1.00,3,33.33,0,0,0,0,0,,V Sehwag,1,-,-,-,-,-,-,-,-,-,-,-,
2008,Mumbai Indians,V Sehwag,1,1,0,0,0,0.00,3,0.00,0,0,1,0,0,,RG Sharma,1,-,-,-,-,-,-,-,-,-,-,-,
2008,Mumbai Indians,S Sreesanth,1,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,RV Uthappa,1,-,-,-,-,-,-,-,-,-,-,-,
2008,Rajasthan Royals,TM Dilshan,4,4,1,66,33,22.00,67,98.50,0,0,1,5,1,,BAW Mendis,3,3,12.0,1,55,11,4/15,5.00,4.58,6.5,2,0,
2008,Rajasthan Royals,ML Udawatte,3,3,0,66,25,22.00,55,120.00,0,0,0,6,2,,CRD Fernando,4,4,14.0,0,112,5,3/24,22.40,8.00,16.8,0,0,
2008,Rajasthan Royals,J Mubarak,3,3,0,64,39,21.33,59,108.47,0,0,0,8,0,,MF Maharoof,3,3,12.0,0,63,5,2/18,12.60,5.25,14.4,0,0,
2008,Rajasthan Royals,ST Jayasuriya,3,3,0,62,40,20.66,55,112.72,0,0,0,6,3,,K Weeraratne,3,3,11.0,0,71,4,4/19,17.75,6.45,16.5,1,0,
2008,Rajasthan Royals,CK Kapugedera,3,3,2,62,27,62.00,61,101.63,0,0,0,6,1,,LHD Dilhara,2,2,5.0,0,30,2,2/6,15.00,6.00,15.0,0,0,
2008,Rajasthan Royals,DPMD Jayawardene,3,3,0,40,35,13.33,33,121.21,0,0,1,6,0,,T Thushara,3,3,11.0,0,74,2,1/19,37.00,6.72,33.0,0,0,
2008,Rajasthan Royals,K Weeraratne,3,3,1,36,20*,18.00,31,116.12,0,0,0,3,1,,KMDN Kulasekara,2,2,7.5,0,59,1,1/23,59.00,7.53,47.0,0,0,
2008,Rajasthan Royals,KMDN Kulasekara,2,2,1,20,19*,20.00,9,222.22,0,0,0,0,2,,ST Jayasuriya,3,1,4.0,0,33,0,-,-,8.25,-,0,0,
2008,Rajasthan Royals,HGJM Kulatunga,2,2,0,19,11,9.50,38,50.00,0,0,0,0,0,,TM Dilshan,4,-,-,-,-,-,-,-,-,-,-,-,
2008,Rajasthan Royals,LHD Dilhara,2,1,1,18,18*,-,9,200.00,0,0,0,0,1,,DPMD Jayawardene,3,-,-,-,-,-,-,-,-,-,-,-,
2008,Rajasthan Royals,MF Maharoof,3,2,1,15,13*,15.00,17,88.23,0,0,0,0,1,,SHT Kandamby,3,-,-,-,-,-,-,-,-,-,-,-,
2008,Rajasthan Royals,SHT Kandamby,3,3,0,11,10,3.66,18,61.11,0,0,1,0,0,,CK Kapugedera,3,-,-,-,-,-,-,-,-,-,-,-,
2008,Rajasthan Royals,T Thushara,3,1,0,1,1,1.00,2,50.00,0,0,0,0,0,,HGJM Kulatunga,2,-,-,-,-,-,-,-,-,-,-,-,
2008,Rajasthan Royals,CRD Fernando,4,1,1,0,0*,-,0,-,0,0,0,0,0,,J Mubarak,3,-,-,-,-,-,-,-,-,-,-,-,
2008,Rajasthan Royals,BAW Mendis,3,-,-,-,-,-,-,-,-,-,-,-,-,,ML Udawatte,3,-,-,-,-,-,-,-,-,-,-,-,
2009,Chennai Super Kings,JP Duminy,12,12,4,284,78,35.50,229,124.01,0,2,1,24,6,,DW Steyn,11,11,41.0,0,315,16,3/38,19.68,7.68,15.3,0,0,
2009,Chennai Super Kings,GC Smith,8,8,0,278,88,34.75,204,136.27,0,1,0,32,11,,RE van der Merwe,9,9,34.0,0,221,12,2/14,18.41,6.50,17.0,0,0,
2009,Chennai Super Kings,JH Kallis,7,7,1,249,64,41.50,199,125.12,0,2,0,30,4,,WD Parnell,8,8,28.5,0,192,11,4/13,17.45,6.65,15.7,1,0,
2009,Chennai Super Kings,AB de Villiers,11,11,2,227,79*,25.22,159,142.76,0,2,2,21,7,,JA Morkel,12,12,29.4,1,268,9,2/15,29.77,9.03,19.7,0,0,
2009,Chennai Super Kings,HH Gibbs,10,10,0,159,55,15.90,133,119.54,0,1,1,15,4,,J Botha,11,11,39.0,0,245,8,3/16,30.62,6.28,29.2,0,0,
2009,Chennai Super Kings,JA Morkel,12,11,4,159,37,22.71,106,150.00,0,0,0,13,8,,R McLaren,2,2,8.0,0,59,4,3/33,14.75,7.37,12.0,0,0,
2009,Chennai Super Kings,LE Bosman,2,2,0,152,94,76.00,76,200.00,0,2,0,10,13,,JP Duminy,12,4,6.0,0,41,3,1/3,13.66,6.83,12.0,0,0,
2009,Chennai Super Kings,MV Boucher,11,9,4,105,36*,21.00,92,114.13,0,0,0,7,2,,JH Kallis,7,6,13.0,0,103,3,2/20,34.33,7.92,26.0,0,0,
2009,Chennai Super Kings,HM Amla,2,2,0,52,26,26.00,50,104.00,0,0,0,4,1,,RJ Peterson,2,2,6.0,0,46,3,3/30,15.33,7.66,12.0,0,0,
2009,Chennai Super Kings,RE van der Merwe,9,3,0,49,48,16.33,39,125.64,0,0,1,2,4,,YA Abdulla,2,2,7.0,0,44,2,1/16,22.00,6.28,21.0,0,0,
2009,Chennai Super Kings,RJ Peterson,2,1,0,34,34,34.00,27,125.92,0,0,0,3,2,,J Louw,1,1,4.0,0,36,2,2/36,18.00,9.00,12.0,0,0,
2009,Chennai Super Kings,J Botha,11,5,5,22,7*,-,18,122.22,0,0,0,2,0,,M Morkel,2,2,7.5,0,55,2,2/32,27.50,7.02,23.5,0,0,
2009,Chennai Super Kings,VB van Jaarsveld,3,3,0,15,12,5.00,23,65.21,0,0,1,0,0,,M Ntini,1,1,4.0,0,40,2,2/40,20.00,10.00,12.0,0,0,
2009,Chennai Super Kings,ND McKenzie,1,1,1,7,7*,-,8,87.50,0,0,0,0,0,,CK Langeveldt,1,1,4.0,0,39,1,1/39,39.00,9.75,24.0,0,0,
2009,Chennai Super Kings,HG Kuhn,1,1,1,5,5*,-,4,125.00,0,0,0,0,0,,LL Tsotsobe,1,1,2.0,0,16,1,1/16,16.00,8.00,12.0,0,0,
2009,Chennai Super Kings,R McLaren,2,1,1,1,1*,-,1,100.00,0,0,0,0,0,,HM Amla,2,-,-,-,-,-,-,-,-,-,-,-,
2009,Chennai Super Kings,DW Steyn,11,1,0,1,1,1.00,2,50.00,0,0,0,0,0,,LE Bosman,2,-,-,-,-,-,-,-,-,-,-,-,
2009,Chennai Super Kings,LL Tsotsobe,1,1,0,1,1,1.00,7,14.28,0,0,0,0,0,,MV Boucher,11,-,-,-,-,-,-,-,-,-,-,-,
2009,Chennai Super Kings,M Ntini,1,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,AB de Villiers,11,-,-,-,-,-,-,-,-,-,-,-,
2009,Chennai Super Kings,YA Abdulla,2,-,-,-,-,-,-,-,-,-,-,-,-,,HH Gibbs,10,-,-,-,-,-,-,-,-,-,-,-,
2009,Chennai Super Kings,CK Langeveldt,1,-,-,-,-,-,-,-,-,-,-,-,-,,HG Kuhn,1,-,-,-,-,-,-,-,-,-,-,-,
2009,Chennai Super Kings,J Louw,1,-,-,-,-,-,-,-,-,-,-,-,-,,ND McKenzie,1,-,-,-,-,-,-,-,-,-,-,-,
2009,Chennai Super Kings,M Morkel,2,-,-,-,-,-,-,-,-,-,-,-,-,,JL Ontong,1,-,-,-,-,-,-,-,-,-,-,-,
2009,Chennai Super Kings,JL Ontong,1,-,-,-,-,-,-,-,-,-,-,-,-,,GC Smith,8,-,-,-,-,-,-,-,-,-,-,-,
2009,Chennai Super Kings,WD Parnell,8,-,-,-,-,-,-,-,-,-,-,-,-,,VB van Jaarsveld,3,-,-,-,-,-,-,-,-,-,-,-,
2009,Mumbai Indians,Yuvraj Singh,10,10,2,302,67,37.75,190,158.94,0,3,0,19,20,,Z Khan,8,8,26.4,0,207,9,4/19,23.00,7.76,17.7,1,0,
2009,Mumbai Indians,G Gambhir,10,10,0,253,55,25.30,205,123.41,0,2,0,32,2,,Harbhajan Singh,7,7,28.0,1,165,7,3/30,23.57,5.89,24.0,0,0,
2009,Mumbai Indians,MS Dhoni,10,10,2,184,46,23.00,182,101.09,0,0,0,10,3,,PP Ojha,4,4,13.0,0,95,7,4/21,13.57,7.30,11.1,1,0,
2009,Mumbai Indians,SK Raina,10,9,1,146,61*,18.25,123,118.69,0,1,1,11,7,,YK Pathan,10,6,20.5,0,196,6,2/23,32.66,9.40,20.8,0,0,
2009,Mumbai Indians,RG Sharma,8,8,1,145,52*,20.71,129,112.40,0,1,0,12,4,,I Sharma,10,10,33.0,0,283,6,2/34,47.16,8.57,33.0,0,0,
2009,Mumbai Indians,V Sehwag,5,5,0,141,64,28.20,72,195.83,0,1,0,15,8,,IK Pathan,6,6,18.0,0,164,4,2/41,41.00,9.11,27.0,0,0,
2009,Mumbai Indians,YK Pathan,10,8,3,107,33*,21.40,65,164.61,0,0,3,5,8,,Yuvraj Singh,10,6,13.0,0,106,4,3/23,26.50,8.15,19.5,0,0,
2009,Mumbai Indians,IK Pathan,6,5,3,73,33*,36.50,46,158.69,0,0,0,4,4,,RA Jadeja,5,5,19.0,0,115,3,2/26,38.33,6.05,38.0,0,0,
2009,Mumbai Indians,RA Jadeja,5,4,1,56,25,18.66,64,87.50,0,0,0,2,1,,RP Singh,2,2,5.0,0,34,2,1/13,17.00,6.80,15.0,0,0,
2009,Mumbai Indians,Harbhajan Singh,7,3,1,48,21,24.00,41,117.07,0,0,0,6,1,,AB Dinda,1,1,3.0,0,34,1,1/34,34.00,11.33,18.0,0,0,
2009,Mumbai Indians,A Nehra,2,1,0,22,22,22.00,13,169.23,0,0,0,1,2,,A Nehra,2,2,7.0,0,96,1,1/52,96.00,13.71,42.0,0,0,
2009,Mumbai Indians,AB Dinda,1,1,0,19,19,19.00,20,95.00,0,0,0,1,0,,SK Raina,10,2,2.0,0,16,1,1/6,16.00,8.00,12.0,0,0,
2009,Mumbai Indians,PP Ojha,4,1,1,10,10*,-,6,166.66,0,0,0,0,1,,RG Sharma,8,2,5.0,0,37,1,1/22,37.00,7.40,30.0,0,0,
2009,Mumbai Indians,I Sharma,10,1,1,5,5*,-,2,250.00,0,0,0,1,0,,S Tyagi,1,1,2.0,0,21,0,-,-,10.50,-,0,0,
2009,Mumbai Indians,KD Karthik,1,1,1,4,4*,-,1,400.00,0,0,0,1,0,,MS Dhoni,10,-,-,-,-,-,-,-,-,-,-,-,
2009,Mumbai Indians,Z Khan,8,2,1,4,4,4.00,3,133.33,0,0,0,0,0,,G Gambhir,10,-,-,-,-,-,-,-,-,-,-,-,
2009,Mumbai Indians,RP Singh,2,1,1,2,2*,-,2,100.00,0,0,0,0,0,,KD Karthik,1,-,-,-,-,-,-,-,-,-,-,-,
2009,Mumbai Indians,S Tyagi,1,-,-,-,-,-,-,-,-,-,-,-,-,,V Sehwag,5,-,-,-,-,-,-,-,-,-,-,-,
2009,Rajasthan Royals,TM Dilshan,12,12,1,471,96*,42.81,333,141.44,0,5,2,66,6,,SL Malinga,13,13,46.4,0,360,17,3/17,21.17,7.71,16.4,0,0,
2009,Rajasthan Royals,KC Sangakkara,12,12,2,434,78,43.40,321,135.20,0,5,1,44,7,,BAW Mendis,9,9,34.0,0,189,14,3/9,13.50,5.55,14.5,0,0,
2009,Rajasthan Royals,ST Jayasuriya,13,13,0,298,81,22.92,239,124.68,0,1,1,37,10,,AD Mathews,12,10,28.1,0,224,9,3/16,24.88,7.95,18.7,0,0,
2009,Rajasthan Royals,DPMD Jayawardene,12,12,1,231,78,21.00,187,123.52,0,1,0,24,5,,M Muralidaran,8,8,31.0,0,188,9,3/29,20.88,6.06,20.6,0,0,
2009,Rajasthan Royals,AD Mathews,12,11,7,147,35*,36.75,99,148.48,0,0,0,10,6,,ST Jayasuriya,13,11,26.0,0,186,7,2/19,26.57,7.15,22.2,0,0,
2009,Rajasthan Royals,LPC Silva,8,8,1,89,21*,12.71,89,100.00,0,0,0,11,1,,KMDN Kulasekara,7,7,27.0,0,261,5,1/21,52.20,9.66,32.4,0,0,
2009,Rajasthan Royals,CK Kapugedera,5,5,0,78,47,15.60,55,141.81,0,0,0,10,1,,I Udana,5,5,18.0,0,164,5,2/17,32.80,9.11,21.6,0,0,
2009,Rajasthan Royals,J Mubarak,8,8,2,69,21*,11.50,67,102.98,0,0,1,5,2,,HMCM Bandara,3,3,10.0,0,76,4,3/32,19.00,7.60,15.0,0,0,
2009,Rajasthan Royals,CU Jayasinghe,2,1,0,38,38,38.00,28,135.71,0,0,0,3,1,,T Thushara,2,2,7.0,0,64,3,2/37,21.33,9.14,14.0,0,0,
2009,Rajasthan Royals,RJMGM Rupasinghe,2,2,0,33,18,16.50,39,84.61,0,0,0,2,0,,TM Dilshan,12,4,5.0,0,66,1,1/14,66.00,13.20,30.0,0,0,
2009,Rajasthan Royals,KMDN Kulasekara,7,6,1,26,12,5.20,31,83.87,0,0,1,0,0,,CRD Fernando,3,3,11.0,0,99,1,1/29,99.00,9.00,66.0,0,0,
2009,Rajasthan Royals,K Weeraratne,2,2,1,13,10*,13.00,14,92.85,0,0,0,1,0,,J Mubarak,8,1,1.0,0,9,1,1/9,9.00,9.00,6.0,0,0,
2009,Rajasthan Royals,HMCM Bandara,3,2,1,11,7,11.00,13,84.61,0,0,0,0,0,,M Pushpakumara,1,1,3.0,0,27,1,1/27,27.00,9.00,18.0,0,0,
2009,Rajasthan Royals,ML Udawatte,2,2,0,11,11,5.50,9,122.22,0,0,1,2,0,,K Weeraratne,2,2,4.0,0,55,0,-,-,13.75,-,0,0,
2009,Rajasthan Royals,SL Malinga,13,5,5,7,4*,-,7,100.00,0,0,0,0,0,,SI de Saram,1,-,-,-,-,-,-,-,-,-,-,-,
2009,Rajasthan Royals,BAW Mendis,9,2,2,4,4*,-,2,200.00,0,0,0,1,0,,CU Jayasinghe,2,-,-,-,-,-,-,-,-,-,-,-,
2009,Rajasthan Royals,T Thushara,2,1,0,3,3,3.00,6,50.00,0,0,0,0,0,,DPMD Jayawardene,12,-,-,-,-,-,-,-,-,-,-,-,
2009,Rajasthan Royals,SHT Kandamby,1,1,0,2,2,2.00,3,66.66,0,0,0,0,0,,SHT Kandamby,1,-,-,-,-,-,-,-,-,-,-,-,
2009,Rajasthan Royals,M Muralidaran,8,2,0,1,1,0.50,5,20.00,0,0,1,0,0,,CK Kapugedera,5,-,-,-,-,-,-,-,-,-,-,-,
2009,Rajasthan Royals,I Udana,5,1,0,1,1,1.00,5,20.00,0,0,0,0,0,,RJMGM Rupasinghe,2,-,-,-,-,-,-,-,-,-,-,-,
2009,Rajasthan Royals,SI de Saram,1,-,-,-,-,-,-,-,-,-,-,-,-,,KC Sangakkara,12,-,-,-,-,-,-,-,-,-,-,-,
2009,Rajasthan Royals,CRD Fernando,3,-,-,-,-,-,-,-,-,-,-,-,-,,LPC Silva,8,-,-,-,-,-,-,-,-,-,-,-,
2009,Rajasthan Royals,M Pushpakumara,1,-,-,-,-,-,-,-,-,-,-,-,-,,ML Udawatte,2,-,-,-,-,-,-,-,-,-,-,-,
2010,Chennai Super Kings,GC Smith,11,11,0,316,58,28.72,252,125.39,0,1,0,38,7,,J Botha,9,9,32.0,0,200,13,3/22,15.38,6.25,14.7,0,0,
2010,Chennai Super Kings,JP Duminy,11,10,4,276,96*,46.00,211,130.80,0,1,1,21,12,,CK Langeveldt,5,5,19.0,0,135,12,4/19,11.25,7.10,9.5,1,0,
2010,Chennai Super Kings,JH Kallis,6,6,0,224,73,37.33,192,116.66,0,2,0,7,11,,M Morkel,8,8,29.0,2,183,12,4/20,15.25,6.31,14.5,1,0,
2010,Chennai Super Kings,AB de Villiers,9,9,1,194,53,24.25,174,111.49,0,1,1,5,9,,J Theron,4,4,15.5,0,112,7,4/27,16.00,7.07,13.5,1,0,
2010,Chennai Super Kings,DA Miller,5,5,3,113,36*,56.50,84,134.52,0,0,0,10,4,,DW Steyn,7,7,27.0,0,172,6,2/6,28.66,6.37,27.0,0,0,
2010,Chennai Super Kings,CA Ingram,4,4,1,92,46*,30.66,68,135.29,0,0,0,11,3,,LL Tsotsobe,4,4,16.0,0,96,6,3/16,16.00,6.00,16.0,0,0,
2010,Chennai Super Kings,JA Morkel,7,5,1,82,40,20.50,51,160.78,0,0,1,2,7,,R McLaren,3,3,11.5,0,85,5,5/19,17.00,7.18,14.2,0,1,
2010,Chennai Super Kings,LE Bosman,8,8,0,66,33,8.25,68,97.05,0,0,2,5,3,,JA Morkel,7,6,18.0,0,159,3,1/28,53.00,8.83,36.0,0,0,
2010,Chennai Super Kings,J Botha,9,5,1,55,23,13.75,45,122.22,0,0,1,4,3,,JH Kallis,6,5,17.0,0,109,2,1/28,54.50,6.41,51.0,0,0,
2010,Chennai Super Kings,HH Gibbs,3,3,0,41,30,13.66,41,100.00,0,0,0,2,2,,RK Kleinveldt,1,1,4.0,0,48,2,2/48,24.00,12.00,12.0,0,0,
2010,Chennai Super Kings,MV Boucher,5,5,2,29,12,9.66,34,85.29,0,0,0,1,0,,WD Parnell,2,2,8.0,0,70,2,2/29,35.00,8.75,24.0,0,0,
2010,Chennai Super Kings,AN Petersen,2,2,0,14,8,7.00,19,73.68,0,0,0,1,0,,RJ Peterson,1,1,4.0,0,36,2,2/36,18.00,9.00,12.0,0,0,
2010,Chennai Super Kings,RE van der Merwe,4,3,3,8,4*,-,11,72.72,0,0,0,0,0,,RE van der Merwe,4,4,10.0,0,84,2,1/17,42.00,8.40,30.0,0,0,
2010,Chennai Super Kings,R McLaren,3,2,2,7,6*,-,8,87.50,0,0,0,0,0,,JP Duminy,11,3,4.0,0,51,1,1/11,51.00,12.75,24.0,0,0,
2010,Chennai Super Kings,DW Steyn,7,2,1,6,5,6.00,7,85.71,0,0,0,0,0,,LE Bosman,8,-,-,-,-,-,-,-,-,-,-,-,
2010,Chennai Super Kings,CK Langeveldt,5,1,1,2,2*,-,3,66.66,0,0,0,0,0,,MV Boucher,5,-,-,-,-,-,-,-,-,-,-,-,
2010,Chennai Super Kings,HG Kuhn,2,1,0,1,1,1.00,2,50.00,0,0,0,0,0,,AB de Villiers,9,-,-,-,-,-,-,-,-,-,-,-,
2010,Chennai Super Kings,M Morkel,8,1,0,1,1,1.00,2,50.00,0,0,0,0,0,,HH Gibbs,3,-,-,-,-,-,-,-,-,-,-,-,
2010,Chennai Super Kings,RJ Peterson,1,1,0,1,1,1.00,2,50.00,0,0,0,0,0,,CA Ingram,4,-,-,-,-,-,-,-,-,-,-,-,
2010,Chennai Super Kings,RK Kleinveldt,1,-,-,-,-,-,-,-,-,-,-,-,-,,HG Kuhn,2,-,-,-,-,-,-,-,-,-,-,-,
2010,Chennai Super Kings,WD Parnell,2,-,-,-,-,-,-,-,-,-,-,-,-,,DA Miller,5,-,-,-,-,-,-,-,-,-,-,-,
2010,Chennai Super Kings,J Theron,4,-,-,-,-,-,-,-,-,-,-,-,-,,AN Petersen,2,-,-,-,-,-,-,-,-,-,-,-,
2010,Chennai Super Kings,LL Tsotsobe,4,-,-,-,-,-,-,-,-,-,-,-,-,,GC Smith,11,-,-,-,-,-,-,-,-,-,-,-,
2010,Mumbai Indians,SK Raina,7,7,1,319,101,53.16,211,151.18,1,2,0,31,11,,A Nehra,5,5,20.0,0,156,10,3/19,15.60,7.80,12.0,0,0,
2010,Mumbai Indians,M Vijay,6,6,0,108,48,18.00,112,96.42,0,0,1,5,6,,R Vinay Kumar,3,3,11.0,0,82,5,3/24,16.40,7.45,13.2,0,0,
2010,Mumbai Indians,RG Sharma,5,4,2,94,79*,47.00,69,136.23,0,1,0,6,6,,AB Dinda,2,2,7.0,0,42,4,2/15,10.50,6.00,10.5,0,0,
2010,Mumbai Indians,MS Dhoni,5,5,3,85,29,42.50,57,149.12,0,0,0,3,6,,YK Pathan,7,6,18.0,0,150,4,2/42,37.50,8.33,27.0,0,0,
2010,Mumbai Indians,YK Pathan,7,6,1,83,37*,16.60,62,133.87,0,0,0,4,6,,PP Ojha,2,2,8.0,0,37,3,2/11,12.33,4.62,16.0,0,0,
2010,Mumbai Indians,Yuvraj Singh,5,5,1,74,37,18.50,70,105.71,0,0,0,4,3,,R Ashwin,2,2,8.0,0,70,2,1/22,35.00,8.75,24.0,0,0,
2010,Mumbai Indians,G Gambhir,4,4,0,69,41,17.25,62,111.29,0,0,0,8,0,,PP Chawla,3,3,11.0,0,69,2,1/14,34.50,6.27,33.0,0,0,
2010,Mumbai Indians,KD Karthik,2,2,0,29,16,14.50,29,100.00,0,0,0,4,0,,RA Jadeja,4,4,12.0,1,117,2,1/15,58.50,9.75,36.0,0,0,
2010,Mumbai Indians,Harbhajan Singh,5,3,1,27,14,13.50,21,128.57,0,0,0,2,2,,Z Khan,3,3,11.0,0,105,2,1/24,52.50,9.54,33.0,0,0,
2010,Mumbai Indians,V Kohli,2,1,1,26,26*,-,21,123.80,0,0,0,3,1,,P Kumar,2,2,4.0,0,17,2,2/14,8.50,4.25,12.0,0,0,
2010,Mumbai Indians,NV Ojha,2,2,0,12,10,6.00,27,44.44,0,0,0,2,0,,Yuvraj Singh,5,3,4.0,0,30,2,2/20,15.00,7.50,12.0,0,0,
2010,Mumbai Indians,RA Jadeja,4,2,1,9,5*,9.00,11,81.81,0,0,0,0,0,,A Mishra,1,1,4.0,0,21,1,1/21,21.00,5.25,24.0,0,0,
2010,Mumbai Indians,Z Khan,3,2,1,9,9,9.00,7,128.57,0,0,0,0,1,,Harbhajan Singh,5,5,20.0,1,123,0,-,-,6.15,-,0,0,
2010,Mumbai Indians,A Nehra,5,2,0,0,0,0.00,3,0.00,0,0,2,0,0,,SK Raina,7,1,2.0,0,23,0,-,-,11.50,-,0,0,
2010,Mumbai Indians,R Ashwin,2,-,-,-,-,-,-,-,-,-,-,-,-,,MS Dhoni,5,-,-,-,-,-,-,-,-,-,-,-,
2010,Mumbai Indians,PP Chawla,3,-,-,-,-,-,-,-,-,-,-,-,-,,G Gambhir,4,-,-,-,-,-,-,-,-,-,-,-,
2010,Mumbai Indians,AB Dinda,2,-,-,-,-,-,-,-,-,-,-,-,-,,KD Karthik,2,-,-,-,-,-,-,-,-,-,-,-,
2010,Mumbai Indians,P Kumar,2,-,-,-,-,-,-,-,-,-,-,-,-,,V Kohli,2,-,-,-,-,-,-,-,-,-,-,-,
2010,Mumbai Indians,A Mishra,1,-,-,-,-,-,-,-,-,-,-,-,-,,NV Ojha,2,-,-,-,-,-,-,-,-,-,-,-,
2010,Mumbai Indians,PP Ojha,2,-,-,-,-,-,-,-,-,-,-,-,-,,RG Sharma,5,-,-,-,-,-,-,-,-,-,-,-,
2010,Mumbai Indians,R Vinay Kumar,3,-,-,-,-,-,-,-,-,-,-,-,-,,M Vijay,6,-,-,-,-,-,-,-,-,-,-,-,
2010,Rajasthan Royals,DPMD Jayawardene,9,9,1,343,100,42.87,219,156.62,1,2,1,36,12,,SL Malinga,9,9,31.2,0,228,11,3/12,20.72,7.27,17.0,0,0,
2010,Rajasthan Royals,KC Sangakkara,9,9,1,205,68,25.62,201,101.99,0,1,0,16,6,,BAW Mendis,7,7,26.0,0,165,8,3/24,20.62,6.34,19.5,0,0,
2010,Rajasthan Royals,TM Dilshan,9,9,2,151,41,21.57,160,94.37,0,0,0,19,1,,S Randiv,6,6,17.0,0,115,7,3/20,16.42,6.76,14.5,0,0,
